unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,city,status,due_date,resolution_action_updated_date,community_board,council_district,police_precinct,borough,open_data_channel_type,latitude,longitude,valid_latitude,valid_longitude,has_valid_coordinates,valid_zip_format,borough_raw,status_raw,created_year,created_month_number,created_month_name,created_day_name,created_hour,created_date_only,is_closed,invalid_date_sequence,resolution_hours,resolution_days,sla_evaluable,sla_met
63574746,2025-01-01 00:44:03,2025-01-02 17:11:30,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:15:58,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,40.4575,1.6857291666666667,False,
63574747,2025-01-01 01:15:10,2025-01-02 17:08:13,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:11:34,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,39.884166666666665,1.6618402777777777,False,
63574754,2025-01-01 00:08:29,2025-01-02 17:09:52,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:13:47,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,41.02305555555556,1.7092939814814816,False,
63574756,2025-01-01 00:59:04,2025-01-01 02:03:14,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10065,NEW YORK,Closed,,2025-01-01 02:03:17,08 MANHATTAN,05,Precinct 19,Manhattan,Phone,40.76189789663315,-73.9615555908387,True,True,True,True,MANHATTAN,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,1.0694444444444444,0.04456018518518518,False,
63574763,2025-01-01 01:50:55,2025-01-01 02:32:50,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11213,BROOKLYN,Closed,,2025-01-01 02:32:52,08 BROOKLYN,36,Precinct 77,Brooklyn,Phone,40.67602386623132,-73.9340761208798,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.6986111111111111,0.029108796296296296,False,
63574784,2025-01-01 01:15:52,2025-01-01 03:17:55,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10473,BRONX,Closed,,2025-01-01 03:17:58,09 BRONX,18,Precinct 43,Bronx,Online,40.812987295091226,-73.86056539972084,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,2.0341666666666667,0.08475694444444444,False,
63574785,2025-01-01 00:35:46,2025-01-01 04:04:01,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11209,BROOKLYN,Closed,,2025-01-01 04:04:04,10 BROOKLYN,47,Precinct 68,Brooklyn,Online,40.62615989130486,-74.02106359551361,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,3.470833333333333,0.14461805555555554,False,
63574787,2025-01-01 01:35:53,2025-01-01 02:11:42,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10031,NEW YORK,Closed,,2025-01-01 02:11:46,09 MANHATTAN,09,Precinct 26,Manhattan,Mobile,40.822592971648255,-73.94952504515548,True,True,True,True,MANHATTAN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.5969444444444445,0.02487268518518519,False,
63574799,2025-01-01 01:40:54,2025-01-01 02:07:32,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11354,FLUSHING,Closed,,2025-01-01 02:07:36,07 QUEENS,20,Precinct 109,Queens,Mobile,40.76300697568702,-73.82170871019045,True,True,True,True,QUEENS,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.4438888888888889,0.01849537037037037,False,
63574834,2025-01-01 01:51:00,2025-01-01 02:22:33,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11414,HOWARD BEACH,Closed,,2025-01-01 02:22:36,10 QUEENS,32,Precinct 106,Queens,Online,40.669810259278826,-73.85416695524145,True,True,True,True,QUEENS,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.5258333333333334,0.021909722222222223,False,
63574835,2025-01-01 01:28:27,2025-01-01 01:53:01,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10038,NEW YORK,Closed,,2025-01-01 01:53:05,01 MANHATTAN,01,Precinct 1,Manhattan,Online,40.70836770045829,-74.00673048422725,True,True,True,True,MANHATTAN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.40944444444444444,0.017060185185185185,False,
63574836,2025-01-01 00:57:39,2025-01-01 02:38:54,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10468,BRONX,Closed,,2025-01-01 02:38:57,08 BRONX,14,Precinct 50,Bronx,Online,40.872514269918,-73.89993608937225,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,1.6875,0.0703125,False,
63574837,2025-01-01 01:06:17,2025-01-02 17:03:45,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:05:24,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,39.95777777777778,1.6649074074074075,False,
63574844,2025-01-01 00:44:17,2025-01-01 01:57:16,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10065,NEW YORK,Closed,,2025-01-01 01:57:21,08 MANHATTAN,05,Precinct 19,Manhattan,Online,40.76256476505412,-73.96124475967511,True,True,True,True,MANHATTAN,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,1.216388888888889,0.05068287037037037,False,
63574857,2025-01-01 01:21:32,2025-01-02 17:03:50,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:04:53,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,39.705,1.654375,False,
63574869,2025-01-01 01:33:48,2025-01-01 02:08:04,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11229,BROOKLYN,Closed,,2025-01-01 02:08:07,15 BROOKLYN,48,Precinct 61,Brooklyn,Mobile,40.59706010140352,-73.95291473392687,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.5711111111111111,0.023796296296296298,False,
63574870,2025-01-01 01:37:08,2025-01-01 02:29:47,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10016,NEW YORK,Closed,,2025-01-01 02:29:51,05 MANHATTAN,02,Unspecified,Manhattan,Phone,40.74512463850905,-73.98453227710138,True,True,True,True,MANHATTAN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.8775,0.0365625,False,
63574876,2025-01-01 01:33:36,2025-01-02 17:05:56,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:08:02,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,39.53888888888889,1.6474537037037038,False,
63574900,2025-01-01 01:46:44,2025-01-01 04:47:13,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11432,JAMAICA,Closed,,2025-01-01 04:47:17,08 QUEENS,24,Precinct 107,Queens,Mobile,40.713301186663216,-73.79322951204642,True,True,True,True,QUEENS,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,3.0080555555555555,0.12533564814814815,False,
63574907,2025-01-01 01:48:31,2025-01-01 02:45:25,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10040,NEW YORK,Closed,,2025-01-01 02:45:30,12 MANHATTAN,10,Precinct 34,Manhattan,Online,40.85856022185671,-73.92966919428181,True,True,True,True,MANHATTAN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.9483333333333334,0.03951388888888889,False,
63574908,2025-01-01 01:36:55,2025-01-01 02:02:23,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10024,NEW YORK,Closed,,2025-01-01 02:02:27,07 MANHATTAN,06,Precinct 24,Manhattan,Online,40.78583742283715,-73.97060563340047,True,True,True,True,MANHATTAN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.42444444444444446,0.017685185185185186,False,
63574910,2025-01-01 01:45:03,2025-01-01 02:45:58,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10034,NEW YORK,Closed,,2025-01-01 02:46:02,12 MANHATTAN,10,Precinct 34,Manhattan,Phone,40.86168588709008,-73.92445997027829,True,True,True,True,MANHATTAN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,1.0152777777777777,0.04230324074074074,False,
63574911,2025-01-01 01:28:07,2025-01-01 04:20:32,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11207,BROOKLYN,Closed,,2025-01-01 04:20:38,05 BROOKLYN,37,Precinct 75,Brooklyn,Mobile,40.67784561465136,-73.89288427321912,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,2.873611111111111,0.11973379629629628,False,
63574913,2025-01-01 00:56:45,2025-01-02 17:08:19,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:09:21,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,40.19277777777778,1.6746990740740741,False,
63574915,2025-01-01 00:50:24,2025-01-02 17:08:12,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:09:54,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,40.29666666666667,1.6790277777777778,False,
63574917,2025-01-01 01:21:48,2025-01-01 02:07:35,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11226,BROOKLYN,Closed,,2025-01-01 02:07:39,17 BROOKLYN,40,Precinct 67,Brooklyn,Online,40.65254011371671,-73.95184486671171,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.7630555555555556,0.031793981481481486,False,
63574920,2025-01-01 00:37:03,2025-01-02 17:09:53,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:13:52,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,40.547222222222224,1.6894675925925926,False,
63574921,2025-01-01 00:14:49,2025-01-02 16:30:18,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 16:30:32,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,40.25805555555556,1.6774189814814815,False,
63574925,2025-01-01 01:40:34,2025-01-01 02:16:06,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11377,WOODSIDE,Closed,,2025-01-01 02:16:12,02 QUEENS,26,Precinct 108,Queens,Online,40.74452531113512,-73.89411595532312,True,True,True,True,QUEENS,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.5922222222222222,0.024675925925925924,False,
63574957,2025-01-01 01:14:24,2025-01-01 04:02:38,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10039,NEW YORK,Closed,,2025-01-01 04:02:44,10 MANHATTAN,09,Precinct 32,Manhattan,Online,40.82447793690331,-73.93703278577436,True,True,True,True,MANHATTAN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,2.803888888888889,0.1168287037037037,False,
63574958,2025-01-01 01:27:53,2025-01-02 17:09:58,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:14:02,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,39.701388888888886,1.654224537037037,False,
63574959,2025-01-01 00:57:44,2025-01-01 02:15:33,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10065,NEW YORK,Closed,,2025-01-01 02:15:36,08 MANHATTAN,05,Precinct 19,Manhattan,Phone,40.76197757223058,-73.96179018238468,True,True,True,True,MANHATTAN,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,1.2969444444444445,0.05403935185185185,False,
63574962,2025-01-01 01:49:09,2025-01-01 02:06:40,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11372,,Closed,,2025-01-01 02:06:44,Unspecified QUEENS,,Precinct 115,Queens,Phone,,,True,True,False,True,QUEENS,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.29194444444444445,0.012164351851851852,False,
63574965,2025-01-01 01:45:14,2025-01-01 01:58:56,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11232,BROOKLYN,Closed,,2025-01-01 01:59:01,12 BROOKLYN,38,Precinct 66,Brooklyn,Mobile,40.64485929162653,-73.99784152051204,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.22833333333333333,0.00951388888888889,False,
63575100,2025-01-01 00:39:01,2025-01-01 00:45:42,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,11226,,Closed,,2025-01-01 00:45:46,17 BROOKLYN,40,Precinct 67,Brooklyn,Phone,40.64681141934781,-73.95105981782314,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,0.11138888888888888,0.004641203703703704,False,
63575124,2025-01-01 00:52:45,2025-01-01 01:03:13,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11239,BROOKLYN,Closed,,2025-01-01 01:03:16,05 BROOKLYN,42,Precinct 75,Brooklyn,Online,40.6545997128435,-73.87360054813237,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,0.17444444444444446,0.007268518518518519,False,
63575136,2025-01-01 01:14:13,2025-01-01 01:34:38,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11205,BROOKLYN,Closed,,2025-01-01 01:34:40,02 BROOKLYN,35,Precinct 88,Brooklyn,Phone,40.69435337139692,-73.97602994339809,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.3402777777777778,0.014178240740740741,False,
63575150,2025-01-01 01:28:24,2025-01-01 01:44:55,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11420,SOUTH OZONE PARK,Closed,,2025-01-01 01:45:01,10 QUEENS,28,Precinct 106,Queens,Mobile,40.68457391482604,-73.81216880671737,True,True,True,True,QUEENS,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.2752777777777778,0.011469907407407408,False,
63575227,2025-01-01 00:24:47,2025-01-01 00:43:11,NYPD,New York City Police Department,Illegal Fireworks,N/A,Store/Commercial,11358,FLUSHING,Closed,,2025-01-01 00:43:16,11 QUEENS,19,Precinct 111,Queens,Phone,40.76459446088673,-73.79278869323916,True,True,True,True,QUEENS,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,0.30666666666666664,0.012777777777777777,False,
63575321,2025-01-01 02:27:33,2025-01-02 12:40:00,DOT,Department of Transportation,Street Condition,Pothole,,11219,BROOKLYN,Closed,,2025-01-02 12:40:00,12 BROOKLYN,,Precinct 66,Brooklyn,Unknown,,,True,True,False,True,BROOKLYN,Closed,2025,1,January,Wednesday,2,2025-01-01,True,False,34.2075,1.4253125000000002,False,
63575331,2025-01-01 00:08:11,2025-02-12 22:19:14,DOHMH,Department of Health and Mental Hygiene,Smoking or Vaping,Allowed in Smoke Free Area,Other,10471,BRONX,Closed,,2025-02-12 22:19:18,08 BRONX,11,Precinct 50,Bronx,Phone,40.89925607022692,-73.89715755990375,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,1030.1841666666667,42.92434027777778,False,
63575333,2025-01-01 01:01:23,2025-01-01 02:57:18,NYPD,New York City Police Department,Illegal Fireworks,N/A,Park/Playground,11201,BROOKLYN,Closed,,2025-01-01 02:57:22,02 BROOKLYN,35,Precinct 84,Brooklyn,Online,40.70030486135332,-73.98044212114422,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,1.9319444444444445,0.08049768518518519,False,
63575342,2025-01-01 00:56:52,2025-01-01 01:01:57,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11239,BROOKLYN,Closed,,2025-01-01 01:02:00,05 BROOKLYN,42,Precinct 75,Brooklyn,Online,40.655078823851085,-73.87248959993701,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,0.08472222222222223,0.003530092592592593,False,
63575343,2025-01-01 00:21:06,2025-01-01 04:05:24,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11421,WOODHAVEN,Closed,,2025-01-01 04:05:28,09 QUEENS,32,Precinct 102,Queens,Phone,40.68949789508272,-73.8648766560226,True,True,True,True,QUEENS,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,3.7383333333333333,0.1557638888888889,False,
63575361,2025-01-01 01:26:59,2025-01-01 01:26:59,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Parking Lot/Garage,10457,BRONX,Closed,,2025-01-03 13:07:25,03 BRONX,16,Precinct 42,Bronx,Mobile,40.84052162283666,-73.89948546889276,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.0,0.0,False,
63575376,2025-01-01 01:23:51,2025-01-01 04:38:03,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11207,BROOKLYN,Closed,,2025-01-01 04:38:07,05 BROOKLYN,37,Precinct 75,Brooklyn,Phone,40.67961711979871,-73.89115806932413,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,3.236666666666667,0.13486111111111113,False,
63575377,2025-01-01 01:19:10,2025-01-01 08:11:38,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10019,NEW YORK,Closed,,2025-01-01 08:11:43,04 MANHATTAN,03,Precinct 18,Manhattan,Phone,40.76464064471156,-73.99365731395086,True,True,True,True,MANHATTAN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,6.874444444444444,0.2864351851851852,False,
63575399,2025-01-01 00:07:48,2025-01-01 01:07:34,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10312,STATEN ISLAND,Closed,,2025-01-01 01:07:38,03 STATEN ISLAND,51,Precinct 123,Staten Island,Phone,40.542613580200246,-74.17161192081386,True,True,True,True,STATEN ISLAND,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,0.9961111111111111,0.04150462962962963,False,
63575424,2025-01-01 01:46:20,2025-01-01 02:46:54,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10305,STATEN ISLAND,Closed,,2025-01-01 02:46:56,01 STATEN ISLAND,49,Precinct 120,Staten Island,Online,40.614160851225954,-74.06289849128714,True,True,True,True,STATEN ISLAND,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,1.0094444444444444,0.04206018518518518,False,
63575454,2025-01-01 00:55:52,2025-01-01 01:01:10,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11239,BROOKLYN,Closed,,2025-01-01 01:01:15,05 BROOKLYN,42,Precinct 75,Brooklyn,Online,40.65475302381683,-73.87323985668276,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,0.08833333333333333,0.0036805555555555554,False,
63575455,2025-01-01 01:18:31,2025-01-01 02:21:12,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11362,LITTLE NECK,Closed,,2025-01-01 02:21:16,11 QUEENS,23,Precinct 111,Queens,Mobile,40.7524489096446,-73.74121342102855,True,True,True,True,QUEENS,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,1.0447222222222223,0.0435300925925926,False,
63575524,2025-01-01 01:18:56,2025-01-01 01:38:44,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11201,BROOKLYN,Closed,,2025-01-01 01:38:46,02 BROOKLYN,35,Precinct 84,Brooklyn,Online,40.69972580870788,-73.98099768235546,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.33,0.01375,False,
63575532,2025-01-01 00:54:05,2025-01-01 01:33:50,NYPD,New York City Police Department,Noise - Commercial,Car/Truck Music,Store/Commercial,10455,BRONX,Closed,,2025-01-01 01:33:54,02 BRONX,17,Precinct 41,Bronx,Mobile,40.81410933863884,-73.89962651344446,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,0.6625,0.027604166666666666,False,
63575540,2025-01-01 01:01:14,2025-01-01 01:27:09,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11215,BROOKLYN,Closed,,2025-01-01 01:27:13,06 BROOKLYN,39,Precinct 78,Brooklyn,Mobile,40.67276765973392,-73.98848569558186,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.43194444444444446,0.017997685185185186,False,
63575566,2025-01-01 00:20:21,2025-01-01 00:50:02,NYPD,New York City Police Department,Illegal Fireworks,N/A,Park/Playground,11369,EAST ELMHURST,Closed,,2025-01-01 00:50:06,03 QUEENS,21,Precinct 115,Queens,Phone,40.76547266339991,-73.87193529969244,True,True,True,True,QUEENS,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,0.49472222222222223,0.020613425925925927,False,
63575567,2025-01-01 00:09:09,2025-01-01 00:41:35,NYPD,New York City Police Department,Illegal Fireworks,N/A,Residential Building/House,10302,STATEN ISLAND,Closed,,2025-01-01 00:41:39,01 STATEN ISLAND,49,Precinct 121,Staten Island,Online,40.62908066229812,-74.1319568027176,True,True,True,True,STATEN ISLAND,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,0.5405555555555556,0.02252314814814815,False,
63575576,2025-01-01 01:17:13,2025-01-01 01:37:57,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11225,BROOKLYN,Closed,,2025-01-01 01:38:00,09 BROOKLYN,35,Precinct 71,Brooklyn,Online,40.66466637644593,-73.95142159005617,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.34555555555555556,0.014398148148148148,False,
63575579,2025-01-01 00:28:09,2025-01-01 00:29:08,NYPD,New York City Police Department,Illegal Fireworks,N/A,Residential Building/House,11219,BROOKLYN,Closed,,2025-01-01 00:29:10,12 BROOKLYN,38,Precinct 66,Brooklyn,Online,40.64067351456537,-73.99994234807112,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,0.01638888888888889,0.0006828703703703705,False,
63575580,2025-01-01 00:23:11,2025-01-01 00:44:56,NYPD,New York City Police Department,Illegal Fireworks,N/A,Residential Building/House,10306,STATEN ISLAND,Closed,,2025-01-01 00:45:01,02 STATEN ISLAND,50,Precinct 122,Staten Island,Online,40.56123551644711,-74.10138635492297,True,True,True,True,STATEN ISLAND,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,0.3625,0.015104166666666667,False,
63575581,2025-01-01 00:14:55,2025-01-01 00:51:53,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11237,BROOKLYN,Closed,,2025-01-01 00:51:55,04 BROOKLYN,37,Precinct 83,Brooklyn,Online,40.692247338474345,-73.90528753338945,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,0.6161111111111112,0.0256712962962963,False,
63575583,2025-01-01 00:48:05,2025-01-01 00:48:57,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11230,BROOKLYN,Closed,,2025-01-01 00:49:00,12 BROOKLYN,44,Precinct 66,Brooklyn,Phone,40.61663960575403,-73.97254595031166,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,0.014444444444444444,0.0006018518518518518,False,
63575584,2025-01-01 00:09:14,2025-01-01 00:54:11,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11103,ASTORIA,Closed,,2025-01-01 00:54:14,01 QUEENS,22,Precinct 114,Queens,Phone,40.76015096706085,-73.91361243295106,True,True,True,True,QUEENS,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,0.7491666666666666,0.031215277777777776,False,
63575585,2025-01-01 00:14:38,2025-01-01 00:35:30,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11237,BROOKLYN,Closed,,2025-01-01 00:35:34,04 BROOKLYN,37,Precinct 83,Brooklyn,Online,40.69925567409549,-73.91718234830644,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,0.3477777777777778,0.014490740740740742,False,
63575586,2025-01-01 00:55:08,2025-01-01 01:38:52,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Club/Bar/Restaurant,11694,FAR ROCKAWAY,Closed,,2025-01-01 01:38:55,14 QUEENS,32,Precinct 100,Queens,Online,40.57914008423314,-73.83680446662237,True,True,True,True,QUEENS,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,0.7288888888888889,0.03037037037037037,False,
63575591,2025-01-01 00:54:32,2025-01-01 01:29:53,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11234,BROOKLYN,Closed,,2025-01-01 01:29:55,18 BROOKLYN,46,Precinct 63,Brooklyn,Phone,40.60732567569181,-73.91481139010634,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,0.5891666666666666,0.024548611111111108,False,
63575609,2025-01-01 00:15:07,2025-01-01 00:40:32,NYPD,New York City Police Department,Illegal Fireworks,N/A,Park/Playground,11105,ASTORIA,Closed,,2025-01-01 00:40:34,01 QUEENS,22,Precinct 114,Queens,Online,40.78148649481116,-73.91827887974308,True,True,True,True,QUEENS,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,0.4236111111111111,0.01765046296296296,False,
